compound,azt,nib,quine,vir,similarity,meansim,nas
BRD-K06718821,NA,NA,0.7584,0.464,-0.7604,0.6112,2
MLS001163538,NA,NA,0.7567,0.4606,-0.7754,0.60865,2
Tripelennamine,NA,NA,0.7536,0.3627,-0.6039,0.55815,2
GW9508,NA,NA,0.7534,0.3821,-0.6803,0.56775,2
MLS002264395,NA,NA,0.7482,0.3606,-0.5051,0.5544,2
"2-[(Dimethylamino)methyl]-2,3-dihydro-1H-inden-1-one",NA,NA,0.7469,0.8393,-0.7029,0.7931,2
Aceclidine,NA,NA,0.7444,0.4688,-0.8895,0.6066,2
Tizanidine,NA,NA,0.742,0.5431,-0.5048,0.64255,2
BRD-K98004941,NA,NA,0.7394,0.639,-0.5125,0.6892,2
AC1O8PZP,NA,NA,0.7381,0.4452,-0.6509,0.59165,2
Bromopyruvate,NA,NA,0.7359,0.4445,-0.6023,0.5902000000000001,2
Aminoglutethimide,NA,NA,0.7353,0.4422,-0.6747,0.58875,2
BP-554,NA,NA,0.7332,0.4125,-0.8259,0.57285,2
Epicatechin Gallate,NA,NA,0.7331,0.4157,-0.7097,0.5744,2
"5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid",NA,NA,0.7324,0.3661,-0.5124,0.54925,2
CHEMBL566687,NA,NA,0.7317,0.7248,-0.6215,0.7282500000000001,2
MLS003129486,NA,NA,0.7314,0.469,-0.6393,0.6002000000000001,2
CHEMDIV3_007230,NA,NA,0.731,0.5124,-0.7231,0.6216999999999999,2
Febuxostat,NA,NA,0.7304,0.4137,-0.5338,0.5720500000000001,2
KW-06,NA,NA,0.7289,0.3712,-0.6501,0.5500499999999999,2
SCHEMBL2554502,NA,NA,0.727,0.4458,-0.6106,0.5864,2
CHEMBL1950303,NA,NA,0.727,0.6575,-0.5298,0.69225,2
316173-57-6,NA,NA,0.7262,0.4457,-0.6205,0.58595,2
IN1054,NA,NA,0.7257,0.4372,-0.921,0.58145,2
SCHEMBL10061624,NA,NA,0.7257,0.5218,-0.7723,0.62375,2
CHEMBL1271012,NA,NA,0.7245,0.3593,-0.6633,0.5419,2
MEGXP0_000778,NA,NA,0.7241,0.3946,-0.4789,0.55935,2
Homatropine,NA,NA,0.7239,0.5185,-0.5493,0.6212,2
AC1L1CZR,NA,NA,0.723,0.5724,-0.6184,0.6476999999999999,2
BRD-K54385541,NA,NA,0.7223,0.4057,-0.7229,0.5640000000000001,2
N-(4-Chlorophenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide,NA,NA,0.7198,0.4363,-0.6718,0.57805,2
Levodopa,NA,NA,0.7169,0.3969,-0.8448,0.5569,2
AC1OFCIA,NA,NA,0.7168,0.4865,-0.6256,0.60165,2
MLS002264499,NA,NA,0.7163,0.447,-0.6498,0.58165,2
Cyclophosphamide,NA,NA,0.7155,0.4715,-0.7557,0.5935,2
CHEMBL2360006,NA,NA,0.7142,0.3776,-0.6751,0.5458999999999999,2
SA-1922261,NA,NA,0.7139,0.5584,-0.5496,0.63615,2
"7-[4-(2-Hydroxyphenyl)-2-(trifluoromethyl)-1,3-dioxan-5-yl]hept-5-enoic acid",NA,NA,0.7132,0.3896,-0.734,0.5514,2
Fenobam,NA,NA,0.7129,0.454,-0.6029,0.58345,2
4L7B,NA,NA,0.7114,0.7148,-0.6295,0.7131000000000001,2
Coumestrol,NA,NA,0.7113,0.4417,-0.7099,0.5765,2
BRL-37344,NA,NA,0.7093,0.3532,-0.6022,0.53125,2
NSC403917,NA,NA,0.7071,0.366,-0.6072,0.53655,2
CHEMBL2356228,NA,NA,0.7062,0.3781,-0.7633,0.54215,2
423735-93-7,NA,NA,0.7034,0.5372,-0.6209,0.6203000000000001,2
BRD-K08982647,NA,NA,0.7031,0.3912,-0.5044,0.54715,2
"3-{3-[(1,3-Benzothiazol-2-ylsulfanyl)methyl]-4-hydroxy-5-methoxyphenyl}-2-cyanoprop-2-enamide",NA,NA,0.7021,0.369,-0.4988,0.53555,2
Tetramisole,NA,NA,0.7011,0.3843,-0.77,0.5427,2
Ifosfamide,NA,NA,0.7002,0.6,-0.5148,0.6501,2
32703-82-5,NA,NA,0.6999,0.8167,-0.5828,0.7583,2
MLS002703110,NA,NA,0.6999,0.419,-0.6879,0.55945,2
CHEMBL586058,NA,NA,0.6995,0.8009,-0.6279,0.7502,2
MLS000063560,NA,NA,0.6995,0.4619,-0.6429,0.5807,2
Rita,NA,NA,0.6993,0.6621,-0.636,0.6807000000000001,2
MDL 72832,NA,NA,0.6983,0.5404,-0.7887,0.6193500000000001,2
Ilomastat,NA,NA,0.6972,0.4552,-0.7124,0.5762,2
Artemether,NA,NA,0.6965,0.3811,-0.8043,0.5388,2
Propentofylline,NA,NA,0.6964,0.4772,-0.6322,0.5868,2
MLS002474082,NA,NA,0.6963,0.5035,-0.6135,0.5999,2
SMR000015484,NA,NA,0.6958,0.507,-0.6828,0.6013999999999999,2
F1743-0035,NA,NA,0.6956,0.5363,-0.6275,0.61595,2
AC1OKTU0,NA,NA,0.6949,0.4344,-0.6318,0.56465,2
Ascorbic-acid,NA,NA,0.6939,0.3655,-0.691,0.5297,2
Nylidrin,NA,NA,0.6933,0.5258,-0.7085,0.60955,2
Isradipine,NA,NA,0.6933,0.4246,-0.6548,0.5589500000000001,2
CHEMBL168972,NA,NA,0.6924,0.4701,-0.7178,0.58125,2
Physostigmine,NA,NA,0.6901,0.3733,-0.6129,0.5317000000000001,2
Ritonavir,NA,NA,0.6891,0.5521,-0.8098,0.6206,2
Cabergoline,NA,NA,0.6889,0.3706,-0.5475,0.5297499999999999,2
CTK8H3236,NA,NA,0.688,0.5333,-0.7369,0.6106499999999999,2
Ergothioneine,NA,NA,0.6876,0.4596,-0.5638,0.5736,2
Mephentermine,NA,NA,0.6874,0.5032,-0.7834,0.5952999999999999,2
BRD-K46791751,NA,NA,0.6872,0.4185,-0.6785,0.5528500000000001,2
SMR000543856,NA,NA,0.687,0.423,-0.7779,0.555,2
BRD-K85174275,NA,NA,0.6867,0.4469,-0.7651,0.5668,2
Cilostamide,NA,NA,0.6866,0.382,-0.4742,0.5343,2
BRD-K02602944,NA,NA,0.686,0.3946,-0.5713,0.5403,2
Trilostane,NA,NA,0.6847,0.4683,-0.8126,0.5765,2
LOPAC-L-133,NA,NA,0.6837,0.5123,-0.6479,0.598,2
MLS003171619,NA,NA,0.6831,0.5151,-0.6356,0.5991,2
Hexylcaine,NA,NA,0.6828,0.4044,-0.6685,0.5436,2
Rimcazole,NA,NA,0.6828,0.7296,-0.5564,0.7061999999999999,2
BRD-K74287511,NA,NA,0.6824,0.3633,-0.6459,0.52285,2
BRD-K10421834,NA,NA,0.6824,0.3602,-0.6316,0.5213,2
CAM-9-021,NA,NA,0.6824,0.4498,-0.6259,0.5661,2
Scandenin,NA,NA,0.6822,0.344,-0.524,0.5131,2
BRD-K31680744,NA,NA,0.6818,0.3644,-0.6171,0.5231,2
Edaravone,NA,NA,0.6811,0.4311,-0.735,0.5561,2
TRIENTINE HYDROCHLORIDE,NA,NA,0.6805,0.3716,-0.495,0.52605,2
BRD-K74318028,NA,NA,0.6801,0.5779,-0.7205,0.629,2
SA-424764,NA,NA,0.6799,0.6854,-0.6285,0.68265,2
Prednisolone Hemisuccinate,NA,NA,0.6786,0.6039,-0.6519,0.64125,2
Bisoprolol,NA,NA,0.6781,0.4552,-0.7639,0.56665,2
BRD-K94034047,NA,NA,0.6781,0.4265,-0.4815,0.5523,2
MLS003179192,NA,NA,0.6778,0.4122,-0.4974,0.5449999999999999,2
BRD-K08878345,NA,NA,0.6776,0.4567,-0.6803,0.56715,2
CHEMBL2355630,NA,NA,0.6776,0.3493,-0.624,0.51345,2
MLS002264391,NA,NA,0.6773,0.3659,-0.7293,0.5216000000000001,2
Disopyramide,NA,NA,0.6765,0.43,-0.4797,0.55325,2
SA-1456977,NA,NA,0.6763,0.3814,-0.6065,0.52885,2
UNII-U7RWT9J78O,NA,NA,0.6759,0.3456,-0.8641,0.51075,2
KCl,NA,NA,0.6759,0.4167,-0.6849,0.5463,2
Pipamperone,NA,NA,0.6756,0.3731,-0.4915,0.52435,2
CHEMBL2356523,NA,NA,0.6755,0.4077,-0.553,0.5416,2
"Ethyl 3-[(5-mercapto-1,3,4-thiadiazol-2-yl)thio]propanoate",NA,NA,0.6754,0.6859,-0.6276,0.68065,2
MLS001333211,NA,NA,0.67490000000000006,0.4036,-0.7605,0.53925,2
MLS002391491,NA,NA,0.6747,0.3995,-0.4926,0.5371,2
SA-243423,NA,NA,0.6743,0.3495,-0.6584,0.5119,2
Diacerein,NA,NA,0.6742,0.5402,-0.6666,0.6072,2
Sulfadoxine,NA,NA,0.6737,0.443,-0.4915,0.55835,2
SMR000081059,NA,NA,0.6729,0.3993,-0.6084,0.5361,2
MLS002264419,NA,NA,0.6725,0.373,-0.6067,0.52275,2
LY-320135,NA,NA,0.6721,0.522,-0.9239,0.5970500000000001,2
Tetrahydropalmatine,NA,NA,0.6715,0.3734,-0.7688,0.52245,2
SA-97110,NA,NA,0.6713,0.365,-0.5826,0.51815,2
BRD-K30837577,NA,NA,0.6705,0.3906,-0.5032,0.53055,2
SA-1921816,NA,NA,0.6695,0.6127,-0.5077,0.6411,2
BRD-K88710727,NA,NA,0.6692,0.3978,-0.7074,0.5335,2
BRD-K95208083,NA,NA,0.6688,0.3426,-0.752,0.5057,2
BRD-K71746288,NA,NA,0.6685,0.4006,-0.6356,0.53455,2
MLS003672589,NA,NA,0.6671,0.5729,-0.6282,0.62,2
Methysergide,NA,NA,0.667,0.4059,-0.6311,0.53645,2
Droperidol,NA,NA,0.6663,0.4236,-0.6238,0.54495,2
Rifapentine,NA,NA,0.6654,0.3566,-0.6281,0.511,2
BRD-K03651937,NA,NA,0.6653,0.3646,-0.5015,0.51495,2
Gangleoidin Acetate,NA,NA,0.6652,0.459,-0.684,0.5621,2
STK222600,NA,NA,0.6646,0.7663,-0.507,0.7154499999999999,2
SMR000115252,NA,NA,0.6642,0.5149,-0.6644,0.58955,2
Apafant,NA,NA,0.6641,0.5095,-0.475,0.5868,2
Deltaline,NA,NA,0.6632,0.3888,-0.6407,0.526,2
Dihydrosamidin,NA,NA,0.6632,0.8172,-0.7546,0.7402,2
Phenylbutazone,NA,NA,0.6628,0.4342,-0.6696,0.5485,2
LY83583,NA,NA,0.6623,0.4687,-0.7243,0.5655,2
Cisaprida,NA,NA,0.662,0.5162,-0.7087,0.5891,2
MW-A1-14,NA,NA,0.6618,0.5957,-0.5113,0.62875,2
Quinidine,NA,NA,0.6613,0.4437,-0.6161,0.5525,2
Benperidol,NA,NA,0.6609,0.4227,-0.8187,0.5418000000000001,2
CID 75060947,NA,NA,0.6603,0.4162,-0.5024,0.53825,2
Ofloxacin,NA,NA,0.6592,0.3999,-0.5418,0.52955,2
PIMAGEDINE HYDROCHLORIDE,NA,NA,0.6589,0.4524,-0.8032,0.55565,2
Temefos,NA,NA,0.6585,0.4813,-0.6739,0.5699,2
Farnesylcysteine Methyl Ester,NA,NA,0.6578,0.3565,-0.7912,0.50715,2
SB 205384,NA,NA,0.6573,0.5072,-0.6468,0.5822499999999999,2
BRD-K57073585,NA,NA,0.657,0.4467,-0.8149,0.55185,2
MLS003130364,NA,NA,0.656,0.4465,-0.5549,0.55125,2
CHEMBL2180814,NA,NA,0.6557,0.3686,-0.8908,0.51215,2
127408-30-4,NA,NA,0.6543,0.3978,-0.7411,0.52605,2
CHEMBL1270705,NA,NA,0.654,0.5085,-0.7039,0.58125,2
BRD-K32585359,NA,NA,0.654,0.3951,-0.7327,0.5245500000000001,2
Antipyrine,NA,NA,0.6538,0.39,-0.6112,0.5219,2
EVP-6124 (hydrochloride),NA,NA,0.6532,0.3759,-0.6471,0.5145500000000001,2
BRD-K62659735,NA,NA,0.6531,0.5241,-0.7139,0.5886,2
Arecaidine Propargyl Ester,NA,NA,0.6525,0.4895,-0.6566,0.571,2
FK888,NA,NA,0.6517,0.465,-0.7131,0.55835,2
Armodafinil,NA,NA,0.6515,0.5705,-0.6095,0.611,2
SR57227A,NA,NA,0.651,0.5146,-0.4841,0.5828,2
Daph,NA,NA,0.6509,0.3476,-0.5159,0.49925,2
F-L-Leu,NA,NA,0.6507,0.3684,-0.8357,0.50955,2
CHEMBL2152380,NA,NA,0.6507,0.3491,-0.6441,0.4999,2
Pravastatin,NA,NA,0.6497,0.4746,-0.6034,0.56215,2
MLS002473453,NA,NA,0.6497,0.3692,-0.7966,0.50945,2
REV-5901,NA,NA,0.6493,0.7112,-0.6547,0.68025,2
ST50998710,NA,NA,0.649,0.62,-0.6049,0.6345000000000001,2
Pindolol,NA,NA,0.648,0.4823,-0.6034,0.56515,2
Androstenol,NA,NA,0.648,0.4069,-0.6449,0.52745,2
Piribedil,NA,NA,0.6463,0.4265,-0.6589,0.5364,2
BRD-K65261396-002-01-3,NA,NA,0.6454,0.3612,-0.5004,0.5033,2
BRD-K72234025,NA,NA,0.6452,0.3527,-0.7816,0.49895,2
CHEMBL3185534,NA,NA,0.6452,0.3689,-0.7163,0.50705,2
SMR000036591,NA,NA,0.645,0.5837,-0.6833,0.61435,2
BRD-K07531476,NA,NA,0.6449,0.3628,-0.7287,0.50385,2
Cetirizine,NA,NA,0.6448,0.4145,-0.5317,0.52965,2
6-Aminochrysene,NA,NA,0.6441,0.459,-0.7352,0.55155,2
SA-103013,NA,NA,0.6436,0.8152,-0.7074,0.7294,2
DMP-543,NA,NA,0.6432,0.5076,-0.6436,0.5754,2
BRD-K03669312,NA,NA,0.6425,0.353,-0.7559,0.49774999999999997,2
LY456236,NA,NA,0.6424,0.4112,-0.7646,0.5267999999999999,2
BRD-K70595525,NA,NA,0.642,0.3976,-0.7677,0.5198,2
3-Methyladenine,NA,NA,0.6416,0.6868,-0.633,0.6641999999999999,2
Tropisetron HCl,NA,NA,0.6416,0.4675,-0.811,0.55455,2
ZINC01282667,NA,NA,0.6416,0.616,-0.6602,0.6288,2
BRD-M33077182,NA,NA,0.6415,0.4001,-0.6952,0.5207999999999999,2
AO-476/43380301,NA,NA,0.6403,0.6623,-0.4933,0.6513,2
Nefopam,NA,NA,0.6396,0.3965,-0.4813,0.51805,2
(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone,NA,NA,0.6392,0.4393,-0.5715,0.53925,2
BRD-K40276799,NA,NA,0.6388,0.3713,-0.6342,0.50505,2
KBIO2_003002,NA,NA,0.6379,0.377,-0.4745,0.50745,2
TOCRIS-0930,NA,NA,0.6373,0.3528,-0.6365,0.49505,2
DC-45-A2,NA,NA,0.6368,0.4209,-0.6363,0.52885,2
YL-57,NA,NA,0.6367,0.54990000000000006,-0.7149,0.5933,2
NAN-190,NA,NA,0.6365,0.4534,-0.7645,0.54495,2
Irsogladine,NA,NA,0.6364,0.6213,-0.7549,0.6288499999999999,2
ZINC03977975,NA,NA,0.6362,0.348,-0.6258,0.4921,2
AC55649,NA,NA,0.636,0.5991,-0.6033,0.61755,2
Ethylestrenol,NA,NA,0.6356,0.4912,-0.5284,0.5634,2
NBI 27914,NA,NA,0.6354,0.4217,-0.8028,0.52855,2
ST059620,NA,NA,0.6349,0.3577,-0.663,0.4963,2
BRD-K38688128,NA,NA,0.6346,0.7035,-0.6983,0.66905,2
BRD-K36796217,NA,NA,0.6344,0.4093,-0.6703,0.5218499999999999,2
MLS001065872,NA,NA,0.6339,0.5184,-0.5364,0.5761499999999999,2
NSC673332,NA,NA,0.6328,0.3781,-0.7063,0.50545,2
BMS 191011,NA,NA,0.6326,0.5244,-0.6777,0.5785,2
SA-1457797,NA,NA,0.6319,0.44,-0.7185,0.53595,2
Benoxinate,NA,NA,0.6318,0.5644,-0.634,0.5981000000000001,2
ST50591990,NA,NA,0.6317,0.3506,-0.5434,0.49115000000000003,2
MLS002415567,NA,NA,0.6311,0.6209,-0.5276,0.626,2
"1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine",NA,NA,0.631,0.3722,-0.4931,0.5016,2
SMR000024485,NA,NA,0.6308,0.4663,-0.6807,0.54855,2
"N-[2-Chloro-5-(trifluoromethyl)phenyl]-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",NA,NA,0.6307,0.3978,-0.5534,0.51425,2
MLS003448163,NA,NA,0.6301,0.4168,-0.4944,0.52345,2
Carbachol Chloride,NA,NA,0.6293,0.6854,-0.7389,0.65735,2
Etizolam,NA,NA,0.6292,0.5407,-0.711,0.58495,2
181144-66-1,NA,NA,0.6291,0.448,-0.6675,0.53855,2
Argatroban,NA,NA,0.6289,0.5833,-0.6857,0.6061000000000001,2
BRD-K84976438,NA,NA,0.6288,0.3662,-0.7735,0.49750000000000005,2
"2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",NA,NA,0.6283,0.571,-0.7095,0.59965,2
MLS002264445,NA,NA,0.6278,0.3791,-0.6207,0.50345,2
Secnidazole,NA,NA,0.6275,0.7887,-0.6567,0.7081,2
MLS-0425579.0001,NA,NA,0.6274,0.5029,-0.75,0.56515,2
Jatamansin,NA,NA,0.6272,0.3388,-0.7091,0.483,2
BRD-K18170480,NA,NA,0.6272,0.4213,-0.6548,0.52425,2
Adiphenine,NA,NA,0.6271,0.3928,-0.631,0.50995,2
L-Cis-Diltiazem,NA,NA,0.6261,0.4244,-0.751,0.52525,2
Cpccoet,NA,NA,0.6261,0.5226,-0.5253,0.5743499999999999,2
STK139547,NA,NA,0.625,0.3798,-0.5742,0.5024,2
Ttnpb,NA,NA,0.625,0.4259,-0.5246,0.52545,2
Paxilline,NA,NA,0.6249,0.5084,-0.6495,0.56665,2
Zatebradine,NA,NA,0.6247,0.403,-0.7444,0.51385,2
Ganaxolone,NA,NA,0.6239,0.5091,-0.523,0.5665,2
ST50050407,NA,NA,0.6237,0.3422,-0.6911,0.48295,2
SA-97378,NA,NA,0.6235,0.5167,-0.6324,0.5701,2
Zafirlukast,NA,NA,0.6234,0.6587,-0.5096,0.6410499999999999,2
BAS 07162071,NA,NA,0.6221,0.3733,-0.682,0.49770000000000003,2
Bongkrekic acid,NA,NA,0.6217,0.4951,-0.603,0.5584,2
Anastrozole,NA,NA,0.6216,0.5607,-0.4847,0.5911500000000001,2
BRD-K46532981,NA,NA,0.6216,0.3548,-0.5166,0.4882,2
Strychnine,NA,NA,0.6215,0.5296,-0.6225,0.57555,2
Cefdinir,NA,NA,0.6205,0.3896,-0.6862,0.50505,2
Tubocurarine,NA,NA,0.6203,0.4366,-0.6826,0.52845,2
Metformin,NA,NA,0.6203,0.3466,-0.4779,0.48345,2
BRD-K30563708,NA,NA,0.6202,0.4075,-0.8631,0.5138499999999999,2
MLS000081884,NA,NA,0.6198,0.5004,-0.7256,0.5601,2
Doxepin,NA,NA,0.619,0.4345,-0.6076,0.52675,2
Betulinic acid,NA,NA,0.6188,0.5464,-0.8128,0.5826,2
DIMINAZENE ACETURATE,NA,NA,0.6167,0.6024,-0.6796,0.60955,2
Ondansetron,NA,NA,0.6167,0.6105,-0.6474,0.6136,2
LACOSAMIDE,NA,NA,0.6166,0.3915,-0.6276,0.50405,2
BRD-K81605832,NA,NA,0.6164,0.6019,-0.7863,0.60915,2
Ubenimex,NA,NA,0.6162,0.8933,-0.4864,0.75475,2
CHEMBL2140610,NA,NA,0.6159,0.4486,-0.5697,0.53225,2
ATN-161 (trifluoroacetate salt),NA,NA,0.6157,0.5377,-0.7333,0.5767,2
MLS003128682,NA,NA,0.6153,0.4992,-0.7225,0.55725,2
Beta CCP,NA,NA,0.6148,0.372,-0.8126,0.4934,2
NSC626998,NA,NA,0.6145,0.3682,-0.6701,0.49135000000000006,2
BRD-K41871066,NA,NA,0.614,0.4554,-0.701,0.5347,2
BRD-K32885145,NA,NA,0.6135,0.3816,-0.5423,0.49755000000000005,2
Marmesin,NA,NA,0.6133,0.445,-0.6027,0.52915,2
HSCI1_000313,NA,NA,0.6131,0.6312,-0.6472,0.62215,2
MEGXP0_001010,NA,NA,0.6128,0.7532,-0.6172,0.683,2
BRD-K55260239,NA,NA,0.6121,0.3735,-0.5422,0.4928,2
"3-Tropanyl-3,5-dichlorobenzoate",NA,NA,0.6119,0.4873,-0.6185,0.5496,2
MLS000562366,NA,NA,0.6117,0.4297,-0.6381,0.5207,2
SA-244358,NA,NA,0.6116,0.4197,-0.6103,0.51565,2
Metaraminol,NA,NA,0.6114,0.4647,-0.8578,0.53805,2
BRD-A99911370,NA,NA,0.6114,0.5474,-0.4819,0.5794,2
SUGA1_008424,NA,NA,0.6111,0.4635,-0.7821,0.5373,2
Benactyzine,NA,NA,0.6106,0.5009,-0.7932,0.55575,2
PSB-11,NA,NA,0.6105,0.3857,-0.6525,0.4981,2
BRD-K14622703,NA,NA,0.6105,0.386,-0.9139,0.49825,2
VX-661,NA,NA,0.6101,0.6393,-0.6245,0.6247,2
Theophylline,NA,NA,0.6098,0.8199,-0.695,0.71485,2
SMR000130044,NA,NA,0.6097,0.4296,-0.6542,0.51965,2
AC1O9EM7,NA,NA,0.6096,0.3858,-0.5157,0.49770000000000003,2
"3,4-Dimethoxyphenethylamine",NA,NA,0.6095,0.3531,-0.691,0.48130000000000006,2
Tyrphostin 47,NA,NA,0.6093,0.4373,-0.5724,0.5233,2
Tinidazole,NA,NA,0.6091,0.3556,-0.7093,0.48235,2
BRD-K43357772,NA,NA,0.6091,0.3389,-0.625,0.474,2
BRD-K77106209,NA,NA,0.6086,0.3699,-0.8929,0.48925,2
KUC103903N,NA,NA,0.6084,0.4125,-0.5255,0.5104500000000001,2
Pentylenetetrazol,NA,NA,0.6083,0.3821,-0.7597,0.4952,2
BRD-K27239120-001-01-1,NA,NA,0.6076,0.5766,-0.849,0.5921000000000001,2
XMD15-27,NA,NA,0.6072,0.385,-0.6459,0.4961,2
ASN 04482680,NA,NA,0.607,0.576,-0.4974,0.5914999999999999,2
SCHEMBL16980376,NA,NA,0.6068,0.5794,-0.5147,0.5931,2
BRD-K39177148,NA,NA,0.6066,0.3425,-0.7016,0.47455,2
BRD-K36959991,NA,NA,0.6064,0.4598,-0.7231,0.5331,2
BRD-K57638192,NA,NA,0.6061,0.453,-0.6561,0.52955,2
MLS003129491,NA,NA,0.6058,0.4158,-0.821,0.5108,2
JNJ-16259685,NA,NA,0.6056,0.4668,-0.5027,0.5362,2
Voriconazole,NA,NA,0.6051,0.4961,-0.5215,0.5506,2
CHEMBL212197,NA,NA,0.605,0.4653,-0.6515,0.53515,2
Lesinurad,NA,NA,0.6044,0.6014,-0.6281,0.6029,2
BRD-K40949493,NA,NA,0.6043,0.6523,-0.475,0.6283,2
BRD-K73428213,NA,NA,0.6043,0.5152,-0.7413,0.55975,2
MEGXM0_000348,NA,NA,0.6043,0.4361,-0.6744,0.5202,2
BRD-K19436903,NA,NA,0.604,0.363,-0.6129,0.4835,2
Papp,NA,NA,0.6038,0.4742,-0.5559,0.539,2
BRD-A97035593,NA,NA,0.6038,0.5206,-0.475,0.5622,2
CP93129,NA,NA,0.6035,0.357,-0.6953,0.48025,2
MLS003329220,NA,NA,0.602,0.4941,-0.5518,0.5480499999999999,2
EXO-1,NA,NA,0.6016,0.3652,-0.8529,0.48340000000000005,2
Clomethiazole,NA,NA,0.6011,0.4075,-0.658,0.5043,2
BRD-K74711637,NA,NA,0.601,0.4367,-0.6094,0.51885,2
KUC104219,NA,NA,0.6006,0.5321,-0.6267,0.56635,2
BRD32048,NA,NA,0.6004,0.6039,-0.5095,0.60215,2
ZINC3830838,NA,NA,0.6004,0.3902,-0.6687,0.4953,2
"7,2'-Dihydroxyflavone",NA,NA,0.6002,0.3814,-0.4799,0.4908,2
Desoxycorticosterone,NA,NA,0.6,0.4064,-0.4904,0.5032,2
"4-(3,5-Dimethyl-4-nitro-1H-pyrazol-1-yl)butanoic acid",NA,NA,0.5995,0.3887,-0.6638,0.4941,2
172516-45-9,NA,NA,0.5994,0.3749,-0.6908,0.48715,2
Tyrphostin AG 825,NA,NA,0.5989,0.429,-0.7646,0.51395,2
BRD-K73575094,NA,NA,0.597,0.3469,-0.8,0.47195,2
SA-1937516,NA,NA,0.597,0.3921,-0.6015,0.49455,2
BRD-A31180007,NA,NA,0.5968,0.4314,-0.4751,0.5141,2
MLS001065841,NA,NA,0.5967,0.394,-0.8115,0.49535,2
BRD-K74271701,NA,NA,0.5966,0.34,-0.48,0.46830000000000005,2
Morphothebaine,NA,NA,0.5965,0.3537,-0.6892,0.4751,2
"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",NA,NA,0.5964,0.5953,-0.6143,0.59585,2
ST042677,NA,NA,0.596,0.4331,-0.6076,0.51455,2
Telenzepine,NA,NA,0.5959,0.3396,-0.8237,0.46775,2
DHPC9-T_000028,NA,NA,0.5955,0.3534,-0.605,0.47445000000000004,2
Licarbazepine,NA,NA,0.5954,0.3689,-0.6754,0.48215,2
CHEMBL566501,NA,NA,0.5953,0.5079,-0.7017,0.5516000000000001,2
SA-424589,NA,NA,0.5952,0.5827,-0.5693,0.58895,2
BRD-K89696951,NA,NA,0.5951,0.4709,-0.6338,0.5329999999999999,2
KUC104223,NA,NA,0.5951,0.3692,-0.6239,0.48214999999999997,2
MLS002473642,NA,NA,0.5933,0.4184,-0.6305,0.50585,2
TRAVOPROST,NA,NA,0.5932,0.3455,-0.5201,0.46934999999999993,2
(4-{[(4-Fluorophenyl)sulfonyl](methyl)amino}phenoxy)acetic acid,NA,NA,0.5931,0.4477,-0.6119,0.5204,2
Halcinonide,NA,NA,0.5929,0.5531,-0.5496,0.573,2
MLS002699341,NA,NA,0.5926,0.71,-0.6183,0.6513,2
Dichlorphenamide,NA,NA,0.5925,0.4749,-0.7291,0.5337000000000001,2
Itopride,NA,NA,0.5921,0.4839,-0.704,0.538,2
SCHEMBL6468298,NA,NA,0.5916,0.4494,-0.7144,0.5205,2
BRL50481,NA,NA,0.5911,0.5038,-0.6667,0.54745,2
Cilastatin,NA,NA,0.5908,0.4023,-0.6483,0.49655,2
Benzthiazide,NA,NA,0.5907,0.3832,-0.7398,0.48695,2
H 8,NA,NA,0.5905,0.4152,-0.4894,0.50285,2
149759-96-6,NA,NA,0.5903,0.4503,-0.6747,0.5203,2
BRD-K95545045,NA,NA,0.59,0.5222,-0.6592,0.5561,2
2-(Allylamino)-3-chloronaphthoquinone,NA,NA,0.5894,0.5725,-0.6904,0.5809500000000001,2
BRD-K52497027,NA,NA,0.5893,0.3992,-0.6777,0.49425,2
NCGC00167840-01,NA,NA,0.5892,0.4664,-0.8162,0.5277999999999999,2
BRD-K62841356,NA,NA,0.5891,0.4807,-0.6192,0.5348999999999999,2
CHEMDIV2_001418,NA,NA,0.5888,0.5721,-0.5094,0.58045,2
Anandamide,NA,NA,0.5887,0.4796,-0.6115,0.53415,2
N-(Carboxycarbonyl)-d-phenylalanine,NA,NA,0.5882,0.4753,-0.692,0.53175,2
67497-51-2,NA,NA,0.5881,0.5335,-0.5472,0.5608,2
Isocarboxazid,NA,NA,0.5875,0.3674,-0.6891,0.47745000000000004,2
SA-243929,NA,NA,0.5871,0.363,-0.5646,0.47505,2
Lanatoside C,NA,NA,0.5863,0.4986,-0.6117,0.54245,2
UNII-5308DT8060,NA,NA,0.586,0.4458,-0.657,0.5159,2
CHEMBL2326701,NA,NA,0.5859,0.3579,-0.6348,0.4719,2
BRD-K80058284,NA,NA,0.5858,0.3787,-0.501,0.48224999999999996,2
MLS001065867,NA,NA,0.5857,0.3756,-0.667,0.48065,2
BRD-K79657514,NA,NA,0.5855,0.452,-0.6295,0.51875,2
