compound,azt,nib,quine,vir,similarity,meansim,nas
Etazolate,NA,NA,0.3936,0.5317,-0.6724,0.46265,2
MEGXM0_000358,NA,NA,0.3906,0.3667,-0.4737,0.37865000000000004,2
BRD-K91834385,NA,NA,0.3904,0.3582,-0.5739,0.3743,2
CHEMBL2002102,NA,NA,0.3872,0.4144,-0.3282,0.4008,2
pancuronium,NA,NA,0.387,0.3789,-0.5634,0.38295,2
ACECAINIDE HYDROCHLORIDE,NA,NA,0.3857,0.5715,-0.6017,0.4786,2
Desoxypeganine,NA,NA,0.3848,0.7641,-0.4573,0.57445,2
BRD-K70711508,NA,NA,0.3844,0.4448,-0.412,0.41459999999999997,2
Beta-Narcotine,NA,NA,0.3842,0.4618,-0.5356,0.423,2
4-Methoxy-6-phenyl-1H-pyrimidine-2-thione,NA,NA,0.3833,0.464,-0.5023,0.42364999999999997,2
BRD-K93845141,NA,NA,0.3831,0.3431,-0.4132,0.3631,2
ZINC01207723,NA,NA,0.3831,0.5433,-0.5997,0.4632,2
STK179629,NA,NA,0.3806,0.4184,-0.4569,0.39949999999999997,2
Acifran,NA,NA,0.3806,0.6001,-0.7229,0.49034999999999995,2
CHEMBL1410859,NA,NA,0.3796,0.431,-0.4097,0.4053,2
BRD-K19616315,NA,NA,0.8475,0.5622,-0.4989,0.70485,2
Propylthiouracil,NA,NA,0.8062,0.6939,-0.4489,0.75005,2
Clonidine,NA,NA,0.7742,0.4508,-0.4122,0.6125,2
BRD-K72343629,NA,NA,0.7696,0.393,-0.3323,0.5812999999999999,2
BRD-K75368232,NA,NA,0.7692,0.6081,-0.554,0.68865,2
Oxymetazoline,NA,NA,0.7688,0.5294,-0.6266,0.6491,2
CHEMBL602850,NA,NA,0.7643,0.4449,-0.5462,0.6046,2
Busulfan,NA,NA,0.764,0.6712,-0.5518,0.7176,2
Remoxipride,NA,NA,0.7612,0.4884,-0.3789,0.6248,2
Azacyclonol,NA,NA,0.7588,0.4761,-0.4634,0.61745,2
BRD-K06718821,NA,NA,0.7584,0.464,-0.5677,0.6112,2
Tripelennamine,NA,NA,0.7536,0.3627,-0.5418,0.55815,2
GW9508,NA,NA,0.7534,0.3821,-0.428,0.56775,2
CHEMBL3187962,NA,NA,0.7491,0.4148,-0.3256,0.58195,2
AZD5363,NA,NA,0.7476,0.5193,-0.4178,0.6334500000000001,2
4-(4-Bromophenyl)-2-(methylsulfonyl)thiazole,NA,NA,0.7445,0.4597,-0.4366,0.6021000000000001,2
BRD-K03050720,NA,NA,0.7423,0.4204,-0.4704,0.58135,2
Tizanidine,NA,NA,0.742,0.5431,-0.4095,0.64255,2
BRD-K98004941,NA,NA,0.7394,0.639,-0.4571,0.6892,2
AC1O8PZP,NA,NA,0.7381,0.4452,-0.4816,0.59165,2
Bromopyruvate,NA,NA,0.7359,0.4445,-0.4909,0.5902000000000001,2
Aminoglutethimide,NA,NA,0.7353,0.4422,-0.4281,0.58875,2
BP-554,NA,NA,0.7332,0.4125,-0.4868,0.57285,2
Epicatechin Gallate,NA,NA,0.7331,0.4157,-0.5654,0.5744,2
"5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid",NA,NA,0.7324,0.3661,-0.6161,0.54925,2
MLS003129486,NA,NA,0.7314,0.469,-0.3241,0.6002000000000001,2
CHEMDIV3_007230,NA,NA,0.731,0.5124,-0.4758,0.6216999999999999,2
Febuxostat,NA,NA,0.7304,0.4137,-0.5476,0.5720500000000001,2
MLS001178727,NA,NA,0.729,0.5095,-0.4696,0.61925,2
KW-06,NA,NA,0.7289,0.3712,-0.4092,0.5500499999999999,2
SCHEMBL2554502,NA,NA,0.727,0.4458,-0.4788,0.5864,2
CHEMBL1950303,NA,NA,0.727,0.6575,-0.4473,0.69225,2
Benfluorex,NA,NA,0.7266,0.4998,-0.4316,0.6132,2
316173-57-6,NA,NA,0.7262,0.4457,-0.4239,0.58595,2
IN1054,NA,NA,0.7257,0.4372,-0.5091,0.58145,2
SCHEMBL10061624,NA,NA,0.7257,0.5218,-0.4291,0.62375,2
MEGXP0_000778,NA,NA,0.7241,0.3946,-0.4543,0.55935,2
BRD-K54385541,NA,NA,0.7223,0.4057,-0.4253,0.5640000000000001,2
Cyclophosphamide,NA,NA,0.7155,0.4715,-0.4799,0.5935,2
CHEMBL2360006,NA,NA,0.7142,0.3776,-0.6183,0.5458999999999999,2
Cisapride,NA,NA,0.7133,0.6913,-0.4507,0.7023,2
4L7B,NA,NA,0.7114,0.7148,-0.321,0.7131000000000001,2
Coumestrol,NA,NA,0.7113,0.4417,-0.679,0.5765,2
Flurofamide,NA,NA,0.7046,0.4004,-0.4654,0.5525,2
423735-93-7,NA,NA,0.7034,0.5372,-0.507,0.6203000000000001,2
"3-{3-[(1,3-Benzothiazol-2-ylsulfanyl)methyl]-4-hydroxy-5-methoxyphenyl}-2-cyanoprop-2-enamide",NA,NA,0.7021,0.369,-0.6621,0.53555,2
Tetramisole,NA,NA,0.7011,0.3843,-0.4567,0.5427,2
Ifosfamide,NA,NA,0.7002,0.6,-0.4594,0.6501,2
32703-82-5,NA,NA,0.6999,0.8167,-0.4481,0.7583,2
MLS002703110,NA,NA,0.6999,0.419,-0.4273,0.55945,2
Rita,NA,NA,0.6993,0.6621,-0.5324,0.6807000000000001,2
MDL 72832,NA,NA,0.6983,0.5404,-0.7475,0.6193500000000001,2
Ilomastat,NA,NA,0.6972,0.4552,-0.4262,0.5762,2
Ascorbic-acid,NA,NA,0.6939,0.3655,-0.3237,0.5297,2
Nylidrin,NA,NA,0.6933,0.5258,-0.326,0.60955,2
Isradipine,NA,NA,0.6933,0.4246,-0.4117,0.5589500000000001,2
CHEMBL168972,NA,NA,0.6924,0.4701,-0.5587,0.58125,2
Physostigmine,NA,NA,0.6901,0.3733,-0.4444,0.5317000000000001,2
Ritonavir,NA,NA,0.6891,0.5521,-0.427,0.6206,2
Cabergoline,NA,NA,0.6889,0.3706,-0.3611,0.5297499999999999,2
BRD-K46791751,NA,NA,0.6872,0.4185,-0.4636,0.5528500000000001,2
BRD-K85174275,NA,NA,0.6867,0.4469,-0.4311,0.5668,2
Cilostamide,NA,NA,0.6866,0.382,-0.4539,0.5343,2
BAS 01024427,NA,NA,0.6854,0.5002,-0.4456,0.5928,2
"Triazolothiadiazine, 24",NA,NA,0.685,0.5984,-0.4434,0.6417,2
Trilostane,NA,NA,0.6847,0.4683,-0.5319,0.5765,2
LOPAC-L-133,NA,NA,0.6837,0.5123,-0.4495,0.598,2
MLS003171619,NA,NA,0.6831,0.5151,-0.4308,0.5991,2
Hexylcaine,NA,NA,0.6828,0.4044,-0.4573,0.5436,2
Rimcazole,NA,NA,0.6828,0.7296,-0.3404,0.7061999999999999,2
Oxandrolone,NA,NA,0.6827,0.3381,-0.4301,0.5104,2
CAM-9-021,NA,NA,0.6824,0.4498,-0.4852,0.5661,2
BRD-K31680744,NA,NA,0.6818,0.3644,-0.3282,0.5231,2
Edaravone,NA,NA,0.6811,0.4311,-0.5206,0.5561,2
TRIENTINE HYDROCHLORIDE,NA,NA,0.6805,0.3716,-0.4248,0.52605,2
Damnacanthal,NA,NA,0.6802,0.4696,-0.5058,0.5749,2
BRD-K74318028,NA,NA,0.6801,0.5779,-0.4833,0.629,2
MLS003179192,NA,NA,0.6778,0.4122,-0.4632,0.5449999999999999,2
BRD-K08878345,NA,NA,0.6776,0.4567,-0.3241,0.56715,2
MLS002460474,NA,NA,0.6776,0.5432,-0.496,0.6104,2
Disopyramide,NA,NA,0.6765,0.43,-0.4428,0.55325,2
UNII-U7RWT9J78O,NA,NA,0.6759,0.3456,-0.4113,0.51075,2
Pipamperone,NA,NA,0.6756,0.3731,-0.4036,0.52435,2
CHEMBL2356523,NA,NA,0.6755,0.4077,-0.5342,0.5416,2
MLS002391491,NA,NA,0.6747,0.3995,-0.4191,0.5371,2
SA-243423,NA,NA,0.6743,0.3495,-0.4356,0.5119,2
Sulfadoxine,NA,NA,0.6737,0.443,-0.4376,0.55835,2
SMR000081059,NA,NA,0.6729,0.3993,-0.3662,0.5361,2
LY-320135,NA,NA,0.6721,0.522,-0.6677,0.5970500000000001,2
LX-1031,NA,NA,0.672,0.4278,-0.4217,0.54990000000000006,2
Tetrahydropalmatine,NA,NA,0.6715,0.3734,-0.3427,0.52245,2
(+)-Timolol,NA,NA,0.6714,0.3703,-0.322,0.52085,2
SA-97110,NA,NA,0.6713,0.365,-0.4194,0.51815,2
Nialamide,NA,NA,0.67,0.4187,-0.4691,0.54435,2
SA-1921816,NA,NA,0.6695,0.6127,-0.5371,0.6411,2
Bimatoprost,NA,NA,0.6694,0.395,-0.4944,0.5322,2
BRD-K88710727,NA,NA,0.6692,0.3978,-0.4986,0.5335,2
BRD-K95208083,NA,NA,0.6688,0.3426,-0.5203,0.5057,2
BRD-K71746288,NA,NA,0.6685,0.4006,-0.4457,0.53455,2
MLS003672589,NA,NA,0.6671,0.5729,-0.4386,0.62,2
Droperidol,NA,NA,0.6663,0.4236,-0.4131,0.54495,2
BRD-K03651937,NA,NA,0.6653,0.3646,-0.3883,0.51495,2
1-(3-Chlorophenyl)-4-hexylpiperazine,NA,NA,0.6648,0.4558,-0.431,0.5603,2
STK222600,NA,NA,0.6646,0.7663,-0.6665,0.7154499999999999,2
Apafant,NA,NA,0.6641,0.5095,-0.5211,0.5868,2
Deltaline,NA,NA,0.6632,0.3888,-0.5919,0.526,2
Phenylbutazone,NA,NA,0.6628,0.4342,-0.4871,0.5485,2
LY83583,NA,NA,0.6623,0.4687,-0.4381,0.5655,2
Cisaprida,NA,NA,0.662,0.5162,-0.5072,0.5891,2
Lorazepam,NA,NA,0.662,0.5548,-0.6026,0.6084,2
Benperidol,NA,NA,0.6609,0.4227,-0.4842,0.5418000000000001,2
CID 75060947,NA,NA,0.6603,0.4162,-0.3428,0.53825,2
Temefos,NA,NA,0.6585,0.4813,-0.4567,0.5699,2
SB 205384,NA,NA,0.6573,0.5072,-0.4537,0.5822499999999999,2
BRD-K57073585,NA,NA,0.657,0.4467,-0.4804,0.55185,2
MLS003130364,NA,NA,0.656,0.4465,-0.4194,0.55125,2
CHEMBL2180814,NA,NA,0.6557,0.3686,-0.4699,0.51215,2
127408-30-4,NA,NA,0.6543,0.3978,-0.4589,0.52605,2
heraclenol,NA,NA,0.6543,0.7925,-0.463,0.7234,2
CHEMBL1270705,NA,NA,0.654,0.5085,-0.4116,0.58125,2
BRD-A15493168-001-02-1,NA,NA,0.6539,0.5156,-0.7411,0.58475,2
Antipyrine,NA,NA,0.6538,0.39,-0.893,0.5219,2
EVP-6124 (hydrochloride),NA,NA,0.6532,0.3759,-0.4123,0.5145500000000001,2
Diltiazem,NA,NA,0.6522,0.3779,-0.4711,0.51505,2
BRD-K42454450,NA,NA,0.652,0.3631,-0.5349,0.50755,2
FK888,NA,NA,0.6517,0.465,-0.5201,0.55835,2
MLS002607806,NA,NA,0.6516,0.361,-0.4346,0.5063,2
Armodafinil,NA,NA,0.6515,0.5705,-0.4125,0.611,2
SR57227A,NA,NA,0.651,0.5146,-0.4265,0.5828,2
F-L-Leu,NA,NA,0.6507,0.3684,-0.4827,0.50955,2
AD-193/42475508,NA,NA,0.6498,0.4063,-0.4354,0.52805,2
Pravastatin,NA,NA,0.6497,0.4746,-0.5128,0.56215,2
MLS002473453,NA,NA,0.6497,0.3692,-0.4602,0.50945,2
REV-5901,NA,NA,0.6493,0.7112,-0.4117,0.68025,2
BRD-K85123694,NA,NA,0.6486,0.3932,-0.5345,0.5208999999999999,2
Tiaprofenic acid,NA,NA,0.6484,0.3651,-0.415,0.50675,2
Pindolol,NA,NA,0.648,0.4823,-0.4649,0.56515,2
Androstenol,NA,NA,0.648,0.4069,-0.5033,0.52745,2
4-Fluoro-n-(pyridin-3-yl)benzamide,NA,NA,0.6462,0.5574,-0.4471,0.6018,2
BRD-K65261396-002-01-3,NA,NA,0.6454,0.3612,-0.4188,0.5033,2
SMR000036591,NA,NA,0.645,0.5837,-0.4976,0.61435,2
BRD-K07531476,NA,NA,0.6449,0.3628,-0.6825,0.50385,2
Cetirizine,NA,NA,0.6448,0.4145,-0.4533,0.52965,2
6-Aminochrysene,NA,NA,0.6441,0.459,-0.4638,0.55155,2
2-Phenylaminoadenosine,NA,NA,0.6437,0.3868,-0.4447,0.51525,2
DMP-543,NA,NA,0.6432,0.5076,-0.4466,0.5754,2
BRD-K03669312,NA,NA,0.6425,0.353,-0.5543,0.49774999999999997,2
LY456236,NA,NA,0.6424,0.4112,-0.4456,0.5267999999999999,2
BRD-K70595525,NA,NA,0.642,0.3976,-0.5205,0.5198,2
3-Methyladenine,NA,NA,0.6416,0.6868,-0.4219,0.6641999999999999,2
"2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-",NA,NA,0.6411,0.4484,-0.4586,0.5447500000000001,2
Nefopam,NA,NA,0.6396,0.3965,-0.3825,0.51805,2
(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone,NA,NA,0.6392,0.4393,-0.4224,0.53925,2
Zoxazolamine,NA,NA,0.6392,0.3537,-0.3592,0.49645,2
Dexibuprofen,NA,NA,0.6391,0.4366,-0.4455,0.5378499999999999,2
MLS-0435528.0001,NA,NA,0.6384,0.4874,-0.4231,0.5629,2
KBIO2_003002,NA,NA,0.6379,0.377,-0.3441,0.50745,2
VU0415010,NA,NA,0.6372,0.5415,-0.4477,0.58935,2
DC-45-A2,NA,NA,0.6368,0.4209,-0.3663,0.52885,2
YL-57,NA,NA,0.6367,0.54990000000000006,-0.7526,0.5933,2
Irsogladine,NA,NA,0.6364,0.6213,-0.6002,0.6288499999999999,2
BRD-K61181530,NA,NA,0.636,0.3648,-0.4778,0.5004,2
NBI 27914,NA,NA,0.6354,0.4217,-0.4088,0.52855,2
356094-07-0,NA,NA,0.6354,0.4555,-0.4262,0.54545,2
ST059620,NA,NA,0.6349,0.3577,-0.4846,0.4963,2
BRD-K36796217,NA,NA,0.6344,0.4093,-0.441,0.5218499999999999,2
BMS 191011,NA,NA,0.6326,0.5244,-0.4414,0.5785,2
SA-1457797,NA,NA,0.6319,0.44,-0.4825,0.53595,2
Benoxinate,NA,NA,0.6318,0.5644,-0.411,0.5981000000000001,2
SMR000024485,NA,NA,0.6308,0.4663,-0.4531,0.54855,2
"N-[2-Chloro-5-(trifluoromethyl)phenyl]-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",NA,NA,0.6307,0.3978,-0.4366,0.51425,2
Etizolam,NA,NA,0.6292,0.5407,-0.3697,0.58495,2
Argatroban,NA,NA,0.6289,0.5833,-0.3301,0.6061000000000001,2
"2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",NA,NA,0.6283,0.571,-0.4246,0.59965,2
Fentiazac,NA,NA,0.628,0.5774,-0.6014,0.6027,2
MLS-0425579.0001,NA,NA,0.6274,0.5029,-0.5065,0.56515,2
Jatamansin,NA,NA,0.6272,0.3388,-0.4205,0.483,2
BRD-K18170480,NA,NA,0.6272,0.4213,-0.5629,0.52425,2
Adiphenine,NA,NA,0.6271,0.3928,-0.4327,0.50995,2
Cpccoet,NA,NA,0.6261,0.5226,-0.6447,0.5743499999999999,2
CHEMBL1970015,NA,NA,0.6253,0.3406,-0.3818,0.48295,2
Ttnpb,NA,NA,0.625,0.4259,-0.4159,0.52545,2
Zatebradine,NA,NA,0.6247,0.403,-0.3234,0.51385,2
Ganaxolone,NA,NA,0.6239,0.5091,-0.4459,0.5665,2
ST50050407,NA,NA,0.6237,0.3422,-0.3296,0.48295,2
SA-97378,NA,NA,0.6235,0.5167,-0.5304,0.5701,2
Zafirlukast,NA,NA,0.6234,0.6587,-0.4371,0.6410499999999999,2
BRD-K27472340,NA,NA,0.6229,0.453,-0.5446,0.53795,2
Anastrozole,NA,NA,0.6216,0.5607,-0.6542,0.5911500000000001,2
Strychnine,NA,NA,0.6215,0.5296,-0.5167,0.57555,2
Cefdinir,NA,NA,0.6205,0.3896,-0.4913,0.50505,2
Tubocurarine,NA,NA,0.6203,0.4366,-0.4308,0.52845,2
Metformin,NA,NA,0.6203,0.3466,-0.3636,0.48345,2
BRD-K30563708,NA,NA,0.6202,0.4075,-0.4325,0.5138499999999999,2
MLS000081884,NA,NA,0.6198,0.5004,-0.4166,0.5601,2
Zaprinast,NA,NA,0.6196,0.6516,-0.5602,0.6355999999999999,2
Doxepin,NA,NA,0.619,0.4345,-0.4664,0.52675,2
Betulinic acid,NA,NA,0.6188,0.5464,-0.4687,0.5826,2
BRD-K59468384,NA,NA,0.6181,0.4894,-0.5633,0.55375,2
ALD1-H_001128,NA,NA,0.618,0.4474,-0.4274,0.5327,2
Dihydro-Obliquin,NA,NA,0.6168,0.3897,-0.4573,0.50325,2
DIMINAZENE ACETURATE,NA,NA,0.6167,0.6024,-0.4298,0.60955,2
Ondansetron,NA,NA,0.6167,0.6105,-0.3367,0.6136,2
LACOSAMIDE,NA,NA,0.6166,0.3915,-0.4427,0.50405,2
BRD-K31975688,NA,NA,0.6162,0.4354,-0.4357,0.5258,2
Ubenimex,NA,NA,0.6162,0.8933,-0.5022,0.75475,2
CHEMBL2140610,NA,NA,0.6159,0.4486,-0.4017,0.53225,2
ATN-161 (trifluoroacetate salt),NA,NA,0.6157,0.5377,-0.3724,0.5767,2
Beta CCP,NA,NA,0.6148,0.372,-0.5161,0.4934,2
NSC626998,NA,NA,0.6145,0.3682,-0.339,0.49135000000000006,2
BRD-K41871066,NA,NA,0.614,0.4554,-0.3427,0.5347,2
Rufinamide,NA,NA,0.6138,0.5005,-0.4853,0.55715,2
BRD-K32885145,NA,NA,0.6135,0.3816,-0.4103,0.49755000000000005,2
Marmesin,NA,NA,0.6133,0.445,-0.676,0.52915,2
HSCI1_000313,NA,NA,0.6131,0.6312,-0.4229,0.62215,2
BRD-A74608937,NA,NA,0.613,0.5055,-0.4296,0.55925,2
MEGXP0_001010,NA,NA,0.6128,0.7532,-0.4652,0.683,2
BRD-K55260239,NA,NA,0.6121,0.3735,-0.3281,0.4928,2
"3-Tropanyl-3,5-dichlorobenzoate",NA,NA,0.6119,0.4873,-0.6266,0.5496,2
MLS000562366,NA,NA,0.6117,0.4297,-0.4314,0.5207,2
SA-244358,NA,NA,0.6116,0.4197,-0.4277,0.51565,2
Metaraminol,NA,NA,0.6114,0.4647,-0.3251,0.53805,2
BRD-A99911370,NA,NA,0.6114,0.5474,-0.4141,0.5794,2
Benactyzine,NA,NA,0.6106,0.5009,-0.4161,0.55575,2
PSB-11,NA,NA,0.6105,0.3857,-0.4372,0.4981,2
BRD-K14622703,NA,NA,0.6105,0.386,-0.6114,0.49825,2
VX-661,NA,NA,0.6101,0.6393,-0.4216,0.6247,2
SMR000130044,NA,NA,0.6097,0.4296,-0.6269,0.51965,2
AC1O9EM7,NA,NA,0.6096,0.3858,-0.3326,0.49770000000000003,2
"3,4-Dimethoxyphenethylamine",NA,NA,0.6095,0.3531,-0.5755,0.48130000000000006,2
Tyrphostin 47,NA,NA,0.6093,0.4373,-0.4387,0.5233,2
Tinidazole,NA,NA,0.6091,0.3556,-0.6657,0.48235,2
BRD-K43357772,NA,NA,0.6091,0.3389,-0.4297,0.474,2
KUC103903N,NA,NA,0.6084,0.4125,-0.3595,0.5104500000000001,2
Pentylenetetrazol,NA,NA,0.6083,0.3821,-0.5141,0.4952,2
BRD-K27239120-001-01-1,NA,NA,0.6076,0.5766,-0.681,0.5921000000000001,2
XMD15-27,NA,NA,0.6072,0.385,-0.4105,0.4961,2
ASN 04482680,NA,NA,0.607,0.576,-0.4355,0.5914999999999999,2
SCHEMBL16980376,NA,NA,0.6068,0.5794,-0.4106,0.5931,2
BRD-K36959991,NA,NA,0.6064,0.4598,-0.4204,0.5331,2
BRD-K59831227,NA,NA,0.6063,0.4418,-0.4526,0.52405,2
JNJ-16259685,NA,NA,0.6056,0.4668,-0.4672,0.5362,2
O-2050,NA,NA,0.6051,0.4222,-0.3916,0.5136499999999999,2
Voriconazole,NA,NA,0.6051,0.4961,-0.4481,0.5506,2
Lesinurad,NA,NA,0.6044,0.6014,-0.426,0.6029,2
BRD-K40949493,NA,NA,0.6043,0.6523,-0.4397,0.6283,2
BRD-K73428213,NA,NA,0.6043,0.5152,-0.6686,0.55975,2
BRD-K19436903,NA,NA,0.604,0.363,-0.5359,0.4835,2
Phentermine,NA,NA,0.6038,0.3696,-0.5555,0.4867,2
Papp,NA,NA,0.6038,0.4742,-0.5336,0.539,2
CP93129,NA,NA,0.6035,0.357,-0.5415,0.48025,2
Imiquimod,NA,NA,0.6031,0.4971,-0.4174,0.5501,2
MLS003329220,NA,NA,0.602,0.4941,-0.4526,0.5480499999999999,2
EXO-1,NA,NA,0.6016,0.3652,-0.4398,0.48340000000000005,2
Clomethiazole,NA,NA,0.6011,0.4075,-0.4565,0.5043,2
BRD-K74711637,NA,NA,0.601,0.4367,-0.4517,0.51885,2
BRD32048,NA,NA,0.6004,0.6039,-0.4131,0.60215,2
"7,2'-Dihydroxyflavone",NA,NA,0.6002,0.3814,-0.4267,0.4908,2
Desoxycorticosterone,NA,NA,0.6,0.4064,-0.4791,0.5032,2
Aggc,NA,NA,0.5994,0.5545,-0.4789,0.5769500000000001,2
172516-45-9,NA,NA,0.5994,0.3749,-0.4375,0.48715,2
Tyrphostin AG 825,NA,NA,0.5989,0.429,-0.3228,0.51395,2
BRD-A31180007,NA,NA,0.5968,0.4314,-0.4972,0.5141,2
Morphothebaine,NA,NA,0.5965,0.3537,-0.4104,0.4751,2
"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",NA,NA,0.5964,0.5953,-0.4318,0.59585,2
CHEMBL1408258,NA,NA,0.5963,0.3669,-0.4237,0.48160000000000003,2
ST042677,NA,NA,0.596,0.4331,-0.5432,0.51455,2
Telenzepine,NA,NA,0.5959,0.3396,-0.4639,0.46775,2
AC1LPE6W,NA,NA,0.5954,0.3668,-0.4034,0.4811,2
Licarbazepine,NA,NA,0.5954,0.3689,-0.4448,0.48215,2
F0012-0289,NA,NA,0.5954,0.6519,-0.4225,0.62365,2
KSC-16-144,NA,NA,0.5953,0.4846,-0.4236,0.53995,2
KUC104223,NA,NA,0.5951,0.3692,-0.5609,0.48214999999999997,2
MLS001150507,NA,NA,0.5948,0.4111,-0.4926,0.50295,2
Oxyphenonium,NA,NA,0.5944,0.3443,-0.5467,0.46935000000000004,2
MLS002473642,NA,NA,0.5933,0.4184,-0.4578,0.50585,2
TRAVOPROST,NA,NA,0.5932,0.3455,-0.4274,0.46934999999999993,2
Halcinonide,NA,NA,0.5929,0.5531,-0.4213,0.573,2
MLS002699341,NA,NA,0.5926,0.71,-0.4794,0.6513,2
Dichlorphenamide,NA,NA,0.5925,0.4749,-0.4787,0.5337000000000001,2
MLS002703076,NA,NA,0.5924,0.4184,-0.3351,0.5054000000000001,2
NSC409663,NA,NA,0.5918,0.3474,-0.4758,0.4696,2
SCHEMBL6468298,NA,NA,0.5916,0.4494,-0.4512,0.5205,2
BRD-K27558213,NA,NA,0.5912,0.3674,-0.5263,0.47929999999999995,2
BRL50481,NA,NA,0.5911,0.5038,-0.442,0.54745,2
Cilastatin,NA,NA,0.5908,0.4023,-0.4619,0.49655,2
H 8,NA,NA,0.5905,0.4152,-0.3578,0.50285,2
149759-96-6,NA,NA,0.5903,0.4503,-0.4277,0.5203,2
Resorcinol Monoacetate,NA,NA,0.5901,0.6058,-0.4215,0.59795,2
BRD-K95545045,NA,NA,0.59,0.5222,-0.4099,0.5561,2
BRD-K18674849-001-01-0,NA,NA,0.5897,0.3437,-0.5343,0.4667,2
2-(Allylamino)-3-chloronaphthoquinone,NA,NA,0.5894,0.5725,-0.4927,0.5809500000000001,2
BRD-K52497027,NA,NA,0.5893,0.3992,-0.4841,0.49425,2
BTS 54-505 hydrochloride,NA,NA,0.589,0.5233,-0.4867,0.5561499999999999,2
CHEMDIV2_001418,NA,NA,0.5888,0.5721,-0.4203,0.58045,2
Anandamide,NA,NA,0.5887,0.4796,-0.5074,0.53415,2
Nisoldipine,NA,NA,0.5879,0.3703,-0.3259,0.47909999999999997,2
Isocarboxazid,NA,NA,0.5875,0.3674,-0.4594,0.47745000000000004,2
SA-243929,NA,NA,0.5871,0.363,-0.4886,0.47505,2
BRD-K75949681,NA,NA,0.5864,0.4593,-0.5112,0.52285,2
Lanatoside C,NA,NA,0.5863,0.4986,-0.5504,0.54245,2
UNII-5308DT8060,NA,NA,0.586,0.4458,-0.4161,0.5159,2
CHEMBL2326701,NA,NA,0.5859,0.3579,-0.4753,0.4719,2
MLS001065867,NA,NA,0.5857,0.3756,-0.5605,0.48065,2
MLS003337116,NA,NA,0.5849,0.3968,-0.5418,0.49085,2
SCHEMBL17783876,NA,NA,0.5846,0.3887,-0.4569,0.48665,2
Tremorine,NA,NA,0.5843,0.4066,-0.43120000000000003,0.49545000000000006,2
Mirin,NA,NA,0.5842,0.3915,-0.4447,0.48785,2
MLS002699918,NA,NA,0.5837,0.538,-0.3882,0.5608500000000001,2
NCGC00012588,NA,NA,0.5834,0.4332,-0.3915,0.5083,2
Cilomilast,NA,NA,0.5834,0.3599,-0.4215,0.47165,2
BRD-K61540796,NA,NA,0.5831,0.4131,-0.4584,0.4981,2
SMR000146610,NA,NA,0.583,0.4927,-0.4097,0.5378499999999999,2
BRD-K54756845,NA,NA,0.5829,0.3567,-0.3622,0.4698,2
BRD-K67765874,NA,NA,0.5827,0.5264,-0.5986,0.55455,2
CHEMBL1270004,NA,NA,0.5827,0.368,-0.5811,0.47535,2
Cis-Platin,NA,NA,0.5824,0.6914,-0.4131,0.6369,2
BRD-A69421747,NA,NA,0.5819,0.5009,-0.4412,0.5414,2
T5291115,NA,NA,0.5819,0.4732,-0.4683,0.52755,2
BRD-K35669573,NA,NA,0.5811,0.536,-0.4257,0.55855,2
CI-966,NA,NA,0.5806,0.4688,-0.4524,0.5246999999999999,2
BRD-K64930062,NA,NA,0.5802,0.5676,-0.4409,0.5739000000000001,2
Catechin Pentabenzoate,NA,NA,0.5791,0.393,-0.4232,0.48605,2
Trequinsin,NA,NA,0.5786,0.6392,-0.5126,0.6089,2
CHEMBL3186688,NA,NA,0.5785,0.4201,-0.41,0.49929999999999997,2
N6022,NA,NA,0.5782,0.4707,-0.4762,0.5244500000000001,2
MLS003337114,NA,NA,0.577,0.4926,-0.458,0.5347999999999999,2
F1709-0025,NA,NA,0.5768,0.756,-0.746,0.6664,2
SPECTRUM_001418,NA,NA,0.5767,0.3593,-0.3263,0.46799999999999997,2
VX-809 (Lumacaftor),NA,NA,0.5766,0.5143,-0.3258,0.54545,2
CHEMDIV3_007370,NA,NA,0.5763,0.3624,-0.3577,0.46935000000000004,2
BRD-K42677417,NA,NA,0.5761,0.3754,-0.3983,0.47575,2
MLS002703118,NA,NA,0.5753,0.3895,-0.4592,0.48240000000000005,2
Fenbufen,NA,NA,0.5738,0.382,-0.4246,0.4779,2
Roxatidine Acetate,NA,NA,0.5735,0.494,-0.418,0.53375,2
SR3335,NA,NA,0.5734,0.376,-0.4097,0.4747,2
BRD-K87536251,NA,NA,0.5733,0.5962,-0.3549,0.58475,2
ST012015,NA,NA,0.5732,0.4778,-0.4127,0.5255000000000001,2
Clopenthixol,NA,NA,0.5732,0.5015,-0.425,0.53735,2
EMD-66684,NA,NA,0.5729,0.4089,-0.4591,0.4909,2
Nevirapine,NA,NA,0.5729,0.4132,-0.3407,0.49305,2
Malotilate,NA,NA,0.5726,0.4032,-0.3225,0.4879,2
