threshold,fda_status,compound,num
1,non_fda,BRD-K73602693,1
1,non_fda,BRD-K73642355,1
1,non_fda,BRD-K73658839,1
1,non_fda,BRD-K73722380,1
1,non_fda,BRD-K73804157,1
1,non_fda,BRD-K73876582,1
1,non_fda,BRD-K73911580,1
1,non_fda,BRD-K73928524,1
1,non_fda,BRD-K73942053,1
1,non_fda,BRD-K73945663,1
1,non_fda,BRD-K73969578,1
1,non_fda,BRD-K74042281,1
1,non_fda,BRD-K74046820,1
1,non_fda,BRD-K74133369-001-01-8,1
1,non_fda,BRD-K74144406,1
1,non_fda,BRD-K74145465,1
1,non_fda,BRD-K74162965,1
1,non_fda,BRD-K74192638,1
1,non_fda,BRD-K74211371,1
1,non_fda,BRD-K74245085,1
1,non_fda,BRD-K74436011,1
1,non_fda,BRD-K74446951,1
1,non_fda,BRD-K74461819,1
1,non_fda,BRD-K74489738,1
1,non_fda,BRD-K74506886,1
1,non_fda,BRD-K74566474,1
1,non_fda,BRD-K74594501,1
1,non_fda,BRD-K74625930,1
1,non_fda,BRD-K74647590,1
1,non_fda,BRD-K74709515,1
1,non_fda,BRD-K74711637,1
1,non_fda,BRD-K74817145,1
1,non_fda,BRD-K74864389,1
1,non_fda,BRD-K74894470,1
1,non_fda,BRD-K74964997,1
1,non_fda,BRD-K75051049,1
1,non_fda,BRD-K75061326,1
1,non_fda,BRD-K75085700,1
1,non_fda,BRD-K75094920,1
1,non_fda,BRD-K75095704,1
1,non_fda,BRD-K75117691,1
1,non_fda,BRD-K75155876,1
1,non_fda,BRD-K75179331,1
1,non_fda,BRD-K75368232,1
1,non_fda,BRD-K75381775,1
1,non_fda,BRD-K75394059,1
1,non_fda,BRD-K75418563,1
1,non_fda,BRD-K75467206,1
1,non_fda,BRD-K75580081,1
1,non_fda,BRD-K75633187,1
1,non_fda,BRD-K75666689,1
1,non_fda,BRD-K75725000,1
1,non_fda,BRD-K75749796,1
1,non_fda,BRD-K75843415,1
1,non_fda,BRD-K75845944,1
1,non_fda,BRD-K75852825,1
1,non_fda,BRD-K75872636,1
1,non_fda,BRD-K75906982,1
1,non_fda,BRD-K75949681,1
1,non_fda,BRD-K75969390,1
1,non_fda,BRD-K76005220,1
1,non_fda,BRD-K76073118,1
1,non_fda,BRD-K76103428,1
1,non_fda,BRD-K76243603,1
1,non_fda,BRD-K76264608,1
1,non_fda,BRD-K76276139,1
1,non_fda,BRD-K76318793,1
1,non_fda,BRD-K76358141,1
1,non_fda,BRD-K76366810,1
1,non_fda,BRD-K76381171,1
1,non_fda,BRD-K76390333,1
1,non_fda,BRD-K76397886,1
1,non_fda,BRD-K76411754,1
1,non_fda,BRD-K76454674,1
1,non_fda,BRD-K76510844,1
1,non_fda,BRD-K76528265,1
1,non_fda,BRD-K76574148,1
1,non_fda,BRD-K76581294,1
1,non_fda,BRD-K76644587,1
1,non_fda,BRD-K76662562,1
1,non_fda,BRD-K76688030,1
1,non_fda,BRD-K76688397,1
1,non_fda,BRD-K76812993,1
1,non_fda,BRD-K76856691,1
1,non_fda,BRD-K76876037,1
1,non_fda,BRD-K76896049,1
1,non_fda,BRD-K76904146,1
1,non_fda,BRD-K76915833,1
1,non_fda,BRD-K76925500,1
1,non_fda,BRD-K76999748,1
1,non_fda,BRD-K77093925,1
1,non_fda,BRD-K77162730,1
1,non_fda,BRD-K77233343,1
1,non_fda,BRD-K77273736,1
1,non_fda,BRD-K77282409,1
1,non_fda,BRD-K77287734,1
1,non_fda,BRD-K77326001,1
1,non_fda,BRD-K77423370,1
1,non_fda,BRD-K77540020,1
1,non_fda,BRD-K77629773,1
1,non_fda,BRD-K77631079,1
1,non_fda,BRD-K77644833,1
1,non_fda,BRD-K77658626,1
1,non_fda,BRD-K77750380,1
1,non_fda,BRD-K77790153,1
1,non_fda,BRD-K77805051,1
1,non_fda,BRD-K77831863,1
1,non_fda,BRD-K77888550,1
1,non_fda,BRD-K77909743,1
1,non_fda,BRD-K78018080,1
1,non_fda,BRD-K78032863,1
1,non_fda,BRD-K78099132,1
1,non_fda,BRD-K78167523,1
1,non_fda,BRD-K78227082,1
1,non_fda,BRD-K78235165,1
1,non_fda,BRD-K78268279,1
1,non_fda,BRD-K78467731,1
1,non_fda,BRD-K78483792,1
1,non_fda,BRD-K78487432,1
1,non_fda,BRD-K78496556,1
1,non_fda,BRD-K78524708,1
1,non_fda,BRD-K78528600,1
1,non_fda,BRD-K78544941-001-01-9,1
1,non_fda,BRD-K78584123,1
1,non_fda,BRD-K78596368,1
1,non_fda,BRD-K78687850,1
1,non_fda,BRD-K78699095,1
1,non_fda,BRD-K78780288,1
1,non_fda,BRD-K78792702,1
1,non_fda,BRD-K78849449,1
1,non_fda,BRD-K78904620,1
1,non_fda,BRD-K78918239,1
1,non_fda,BRD-K78921480,1
1,non_fda,BRD-K78944321,1
1,non_fda,BRD-K78948132,1
1,non_fda,BRD-K79116978,1
1,non_fda,BRD-K79153888,1
1,non_fda,BRD-K79219981,1
1,non_fda,BRD-K79564569,1
1,non_fda,BRD-K79596575,1
1,non_fda,BRD-K79793338,1
1,non_fda,BRD-K79793579,1
1,non_fda,BRD-K79797751,1
1,non_fda,BRD-K79873567,1
1,non_fda,BRD-K79876173,1
1,non_fda,BRD-K79932545,1
1,non_fda,BRD-K79992300,1
1,non_fda,BRD-K80138901,1
1,non_fda,BRD-K80169513,1
1,non_fda,BRD-K80193146,1
1,non_fda,BRD-K80195617,1
1,non_fda,BRD-K80197532,1
1,non_fda,BRD-K80211979,1
1,non_fda,BRD-K80230516,1
1,non_fda,BRD-K80342168,1
1,non_fda,BRD-K80400482,1
1,non_fda,BRD-K80442083,1
1,non_fda,BRD-K80621614,1
1,non_fda,BRD-K80676896,1
1,non_fda,BRD-K80723382,1
1,non_fda,BRD-K80723690,1
1,non_fda,BRD-K80728817,1
1,non_fda,BRD-K80732408,1
1,non_fda,BRD-K80741006,1
1,non_fda,BRD-K80779790,1
1,non_fda,BRD-K80786583-001-01-5,1
1,non_fda,BRD-K80848452,1
1,non_fda,BRD-K80852934,1
1,non_fda,BRD-K80926963,1
1,non_fda,BRD-K81054062,1
1,non_fda,BRD-K81131579,1
1,non_fda,BRD-K81164606-001-01-7,1
1,non_fda,BRD-K81224183,1
1,non_fda,BRD-K81332148,1
1,non_fda,BRD-K81365479,1
1,non_fda,BRD-K81514393,1
1,non_fda,BRD-K81524996,1
1,non_fda,BRD-K81527737,1
1,non_fda,BRD-K81574109,1
1,non_fda,BRD-K81646882,1
1,non_fda,BRD-K81662460,1
1,non_fda,BRD-K81810761,1
1,non_fda,BRD-K81812196,1
1,non_fda,BRD-K81921806,1
1,non_fda,BRD-K81953058,1
1,non_fda,BRD-K82004360,1
1,non_fda,BRD-K82071478,1
1,non_fda,BRD-K82096551,1
1,non_fda,BRD-K82154894,1
1,non_fda,BRD-K82161520,1
1,non_fda,BRD-K82185908,1
1,non_fda,BRD-K82204596,1
1,non_fda,BRD-K82284120,1
1,non_fda,BRD-K82326223,1
1,non_fda,BRD-K82365559,1
1,non_fda,BRD-K82392710,1
1,non_fda,BRD-K82414981,1
1,non_fda,BRD-K82423177,1
1,non_fda,BRD-K82494270,1
1,non_fda,BRD-K82727027,1
1,non_fda,BRD-K82882781,1
1,non_fda,BRD-K82925070,1
1,non_fda,BRD-K82986138,1
1,non_fda,BRD-K83058591,1
1,non_fda,BRD-K83068825,1
1,non_fda,BRD-K83132555,1
1,non_fda,BRD-K83316435,1
1,non_fda,BRD-K83426260,1
1,non_fda,BRD-K83509924,1
1,non_fda,BRD-K83529035,1
1,non_fda,BRD-K83541009,1
1,non_fda,BRD-K83577967,1
1,non_fda,BRD-K83600073,1
1,non_fda,BRD-K83644384,1
1,non_fda,BRD-K83654676,1
1,non_fda,BRD-K83726357,1
1,non_fda,BRD-K83727172,1
1,non_fda,BRD-K83732250,1
1,non_fda,BRD-K83816656,1
1,non_fda,BRD-K83836941,1
1,non_fda,BRD-K83920942,1
1,non_fda,BRD-K84047740,1
1,non_fda,BRD-K84061726,1
1,non_fda,BRD-K84091085,1
1,non_fda,BRD-K84121492,1
1,non_fda,BRD-K84331602,1
1,non_fda,BRD-K84468307,1
1,non_fda,BRD-K84528570,1
1,non_fda,BRD-K84651951,1
1,non_fda,BRD-K84691165,1
1,non_fda,BRD-K84787606,1
1,non_fda,BRD-K84797952,1
1,non_fda,BRD-K84907327,1
1,non_fda,BRD-K84909597,1
1,non_fda,BRD-K85119394,1
1,non_fda,BRD-K85174275,1
1,non_fda,BRD-K85197047,1
1,non_fda,BRD-K85205404,1
1,non_fda,BRD-K85236313,1
1,non_fda,BRD-K85332209,1
1,non_fda,BRD-K85388022,1
1,non_fda,BRD-K85426712,1
1,non_fda,BRD-K85433055,1
1,non_fda,BRD-K85528826,1
1,non_fda,BRD-K85536714,1
1,non_fda,BRD-K85565420,1
1,non_fda,BRD-K85616320,1
1,non_fda,BRD-K85650383,1
1,non_fda,BRD-K85694079,1
1,non_fda,BRD-K85724483,1
1,non_fda,BRD-K85751793,1
1,non_fda,BRD-K85821758,1
1,non_fda,BRD-K85908443,1
1,non_fda,BRD-K85967137,1
1,non_fda,BRD-K85976669,1
1,non_fda,BRD-K86059888,1
1,non_fda,BRD-K86071888,1
1,non_fda,BRD-K86078446,1
1,non_fda,BRD-K86149906,1
1,non_fda,BRD-K86162390,1
1,non_fda,BRD-K86171512,1
1,non_fda,BRD-K86409742,1
1,non_fda,BRD-K86449639,1
1,non_fda,BRD-K86482074,1
1,non_fda,BRD-K86516784,1
1,non_fda,BRD-K86537726,1
1,non_fda,BRD-K86619642,1
1,non_fda,BRD-K86629698,1
1,non_fda,BRD-K86693846,1
1,non_fda,BRD-K86755654,1
1,non_fda,BRD-K86780816,1
1,non_fda,BRD-K86786416,1
1,non_fda,BRD-K86832444,1
1,non_fda,BRD-K86846131,1
1,non_fda,BRD-K86961442,1
1,non_fda,BRD-K86992593,1
1,non_fda,BRD-K86997557,1
1,non_fda,BRD-K87010644,1
1,non_fda,BRD-K87133350,1
1,non_fda,BRD-K87167564,1
1,non_fda,BRD-K87304961,1
1,non_fda,BRD-K87426959,1
1,non_fda,BRD-K87438596,1
1,non_fda,BRD-K87449521,1
1,non_fda,BRD-K87507139,1
1,non_fda,BRD-K87524836,1
1,non_fda,BRD-K87539610,1
1,non_fda,BRD-K87643614,1
1,non_fda,BRD-K87758256,1
1,non_fda,BRD-K87791256,1
1,non_fda,BRD-K87838816,1
1,non_fda,BRD-K87878159,1
1,non_fda,BRD-K87885716,1
1,non_fda,BRD-K87976657,1
1,non_fda,BRD-K88022263,1
1,non_fda,BRD-K88078052,1
1,non_fda,BRD-K88114920,1
1,non_fda,BRD-K88180879,1
1,non_fda,BRD-K88269272,1
1,non_fda,BRD-K88290000,1
1,non_fda,BRD-K88306141,1
1,non_fda,BRD-K88318034,1
1,non_fda,BRD-K88328468,1
1,non_fda,BRD-K88373420,1
1,non_fda,BRD-K88402291,1
1,non_fda,BRD-K88495921,1
1,non_fda,BRD-K88607897,1
1,non_fda,BRD-K88617254,1
1,non_fda,BRD-K88628885,1
1,non_fda,BRD-K88684430,1
1,non_fda,BRD-K88709513,1
1,non_fda,BRD-K88710727,1
1,non_fda,BRD-K88722443,1
1,non_fda,BRD-K88748878,1
1,non_fda,BRD-K88756517,1
1,non_fda,BRD-K88822846,1
1,non_fda,BRD-K88899793,1
1,non_fda,BRD-K88908047,1
1,non_fda,BRD-K88942732,1
1,non_fda,BRD-K88973556,1
1,non_fda,BRD-K89010697,1
1,non_fda,BRD-K89079417,1
1,non_fda,BRD-K89144371,1
1,non_fda,BRD-K89144439,1
1,non_fda,BRD-K89255395,1
1,non_fda,BRD-K89348354,1
1,non_fda,BRD-K89390280,1
1,non_fda,BRD-K89489862,1
1,non_fda,BRD-K89491100,1
1,non_fda,BRD-K89631978,1
1,non_fda,BRD-K89676402,1
1,non_fda,BRD-K89692527,1
1,non_fda,BRD-K89696951,1
1,non_fda,BRD-K89697623,1
1,non_fda,BRD-K89699317,1
1,non_fda,BRD-K89712338,1
1,non_fda,BRD-K89735991,1
1,non_fda,BRD-K89860739,1
1,non_fda,BRD-K89885223,1
1,non_fda,BRD-K89941546,1
1,non_fda,BRD-K90064059,1
1,non_fda,BRD-K90140894,1
1,non_fda,BRD-K90173466,1
1,non_fda,BRD-K90281509,1
1,non_fda,BRD-K90361987,1
1,non_fda,BRD-K90417362,1
1,non_fda,BRD-K90424352,1
1,non_fda,BRD-K90446118,1
1,non_fda,BRD-K90734091,1
1,non_fda,BRD-K90734182,1
1,non_fda,BRD-K91339294-001-01-0,1
1,non_fda,BRD-K91501298,1
1,non_fda,BRD-K91614993,1
1,non_fda,BRD-K91652715,1
1,non_fda,BRD-K91677732,1
1,non_fda,BRD-K91701366,1
1,non_fda,BRD-K91729331,1
1,non_fda,BRD-K91745259,1
1,non_fda,BRD-K91834385,1
1,non_fda,BRD-K91836367,1
1,non_fda,BRD-K91849632,1
1,non_fda,BRD-K91868345,1
1,non_fda,BRD-K92038420,1
1,non_fda,BRD-K92061784,1
1,non_fda,BRD-K92096002,1
1,non_fda,BRD-K92137277,1
1,non_fda,BRD-K92208021,1
1,non_fda,BRD-K92232855,1
1,non_fda,BRD-K92434623,1
1,non_fda,BRD-K92441219,1
1,non_fda,BRD-K92498491,1
1,non_fda,BRD-K92543914,1
1,non_fda,BRD-K92666980,1
1,non_fda,BRD-K92730269,1
1,non_fda,BRD-K92741883,1
1,non_fda,BRD-K92801790,1
1,non_fda,BRD-K92847204-001-01-0,1
1,non_fda,BRD-K92902323,1
1,non_fda,BRD-K92959281,1
1,non_fda,BRD-K92993117,1
1,non_fda,BRD-K93000597,1
1,non_fda,BRD-K93105623,1
1,non_fda,BRD-K93107794,1
1,non_fda,BRD-K93116089,1
1,non_fda,BRD-K93240833,1
1,non_fda,BRD-K93380196,1
1,non_fda,BRD-K93406156,1
1,non_fda,BRD-K93406741,1
1,non_fda,BRD-K93549834,1
1,non_fda,BRD-K93569571,1
1,non_fda,BRD-K93570498,1
1,non_fda,BRD-K93577185,1
1,non_fda,BRD-K93605482,1
1,non_fda,BRD-K93666423,1
1,non_fda,BRD-K93667957,1
1,non_fda,BRD-K93691156,1
1,non_fda,BRD-K93738295,1
1,non_fda,BRD-K93754181,1
1,non_fda,BRD-K93880770,1
1,non_fda,BRD-K93996655,1
1,non_fda,BRD-K94064112,1
1,non_fda,BRD-K94161851,1
1,non_fda,BRD-K94217081,1
1,non_fda,BRD-K94222931,1
1,non_fda,BRD-K94243176,1
1,non_fda,BRD-K94250811,1
1,non_fda,BRD-K94292824,1
1,non_fda,BRD-K94303022,1
1,non_fda,BRD-K94373167,1
1,non_fda,BRD-K94393882,1
1,non_fda,BRD-K94534355,1
1,non_fda,BRD-K94544211,1
1,non_fda,BRD-K94633563,1
1,non_fda,BRD-K94643104-001-01-2,1
1,non_fda,BRD-K94646939,1
1,non_fda,BRD-K94694331,1
1,non_fda,BRD-K94708051,1
1,non_fda,BRD-K94725447,1
1,non_fda,BRD-K94766424,1
1,non_fda,BRD-K94766884,1
1,non_fda,BRD-K94843767,1
1,non_fda,BRD-K95041551,1
1,non_fda,BRD-K95062171,1
1,non_fda,BRD-K95193599,1
1,non_fda,BRD-K95275773,1
1,non_fda,BRD-K95285735,1
1,non_fda,BRD-K95321016,1
1,non_fda,BRD-K95323941,1
1,non_fda,BRD-K95360473,1
1,non_fda,BRD-K95367721,1
1,non_fda,BRD-K95392673,1
1,non_fda,BRD-K95435237,1
1,non_fda,BRD-K95482240,1
1,non_fda,BRD-K95487462,1
1,non_fda,BRD-K95526045,1
1,non_fda,BRD-K95551268,1
1,non_fda,BRD-K95567178,1
1,non_fda,BRD-K95582125,1
1,non_fda,BRD-K95607309,1
1,non_fda,BRD-K95611306,1
1,non_fda,BRD-K95631838,1
1,non_fda,BRD-K95647562,1
1,non_fda,BRD-K95673125,1
1,non_fda,BRD-K95842463,1
1,non_fda,BRD-K95880052,1
1,non_fda,BRD-K95891443,1
1,non_fda,BRD-K95976153,1
1,non_fda,BRD-K96005107,1
1,non_fda,BRD-K96077293,1
1,non_fda,BRD-K96157570,1
1,non_fda,BRD-K96160456,1
1,non_fda,BRD-K96178772,1
1,non_fda,BRD-K96257627,1
1,non_fda,BRD-K96269157,1
1,non_fda,BRD-K96285502,1
1,non_fda,BRD-K96329791,1
1,non_fda,BRD-K96345282,1
1,non_fda,BRD-K96396151,1
1,non_fda,BRD-K96403486,1
1,non_fda,BRD-K96539190,1
1,non_fda,BRD-K96543798-001-02-1,1
1,non_fda,BRD-K96612346,1
1,non_fda,BRD-K96625719,1
1,non_fda,BRD-K96640811,1
1,non_fda,BRD-K96697180,1
1,non_fda,BRD-K96707310,1
1,non_fda,BRD-K96747266,1
1,non_fda,BRD-K96752633,1
1,non_fda,BRD-K96787835-001-01-1,1
1,non_fda,BRD-K96797558,1
1,non_fda,BRD-K96900359,1
1,non_fda,BRD-K96952717,1
1,non_fda,BRD-K97095445,1
1,non_fda,BRD-K97149069,1
1,non_fda,BRD-K97194666,1
1,non_fda,BRD-K97196700,1
1,non_fda,BRD-K97335870,1
1,non_fda,BRD-K97364711,1
1,non_fda,BRD-K97400656,1
1,non_fda,BRD-K97424742,1
1,non_fda,BRD-K97489107,1
1,non_fda,BRD-K97614198,1
1,non_fda,BRD-K97633445,1
1,non_fda,BRD-K97748079,1
1,non_fda,BRD-K97787842,1
1,non_fda,BRD-K97873029,1
1,non_fda,BRD-K97888290,1
1,non_fda,BRD-K97924168,1
1,non_fda,BRD-K97972197,1
1,non_fda,BRD-K98004941,1
1,non_fda,BRD-K98036459,1
1,non_fda,BRD-K98062050,1
1,non_fda,BRD-K98062568,1
1,non_fda,BRD-K98064019,1
1,non_fda,BRD-K98192020,1
1,non_fda,BRD-K98240084,1
1,non_fda,BRD-K98327170,1
1,non_fda,BRD-K98370172,1
1,non_fda,BRD-K98471960,1
1,non_fda,BRD-K98621344,1
1,non_fda,BRD-K98624380,1
1,non_fda,BRD-K98630904-001-01-7,1
1,non_fda,BRD-K98641517,1
1,non_fda,BRD-K98675009,1
1,non_fda,BRD-K98803880,1
1,non_fda,BRD-K98850601,1
1,non_fda,BRD-K98869108,1
1,non_fda,BRD-K98938228,1
1,non_fda,BRD-K98988337,1
1,non_fda,BRD-K98993678,1
1,non_fda,BRD-K98998964,1
1,non_fda,BRD-K99017327,1
1,non_fda,BRD-K99050286,1
1,non_fda,BRD-K99136192,1
1,non_fda,BRD-K99303177,1
1,non_fda,BRD-K99335646,1
1,non_fda,BRD-K99339232,1
1,non_fda,BRD-K99349510,1
1,non_fda,BRD-K99447056,1
1,non_fda,BRD-K99452176,1
1,non_fda,BRD-K99481965,1
1,non_fda,BRD-K99524324,1
1,non_fda,BRD-K99547414,1
1,non_fda,BRD-K99763083,1
1,non_fda,BRD-K99803997,1
1,non_fda,BRD-K99842945,1
1,non_fda,BRD-K99874282,1
1,non_fda,BRD-K99950451,1
1,non_fda,BRD-K99999497,1
1,non_fda,BRD-M00964333,1
1,non_fda,BRD-M04224464,1
1,non_fda,BRD-M16214895,1
1,non_fda,BRD-M18093923,1
1,non_fda,BRD-M28080892,1
1,non_fda,BRD-M30664582,1
1,non_fda,BRD-M32778103,1
1,non_fda,BRD-M39787390,1
1,non_fda,BRD-M40384033,1
1,non_fda,BRD-M41154708,1
1,non_fda,BRD-M58317392,1
1,non_fda,BRD-M64817521,1
1,non_fda,BRD-M66254575,1
1,non_fda,BRD-M68558198,1
1,non_fda,BRD-M77293869,1
1,non_fda,BRD-M77861050,1
1,non_fda,BRD-M88044810,1
1,non_fda,BRD-M91737268,1
1,non_fda,BRD-M98484762,1
1,non_fda,BRD-U86222656,1
1,non_fda,BRD-U88878891,1
1,non_fda,BRL-37344,1
1,non_fda,BRN 0893050,1
1,non_fda,BRN 1088757,1
1,non_fda,BRN 1088760,1
1,non_fda,BRN 1549781,1
1,non_fda,BSPBIO_001530,1
1,non_fda,Butyrolactone 3,1
1,non_fda,BW-723C86,1
1,non_fda,C24H30O6,1
1,non_fda,CA-074 METHYL ESTER,1
1,non_fda,CBDIVE_003036,1
1,non_fda,CBDIVE_007485,1
1,non_fda,CBKINASE1_008949,1
1,non_fda,CC-930,1
1,non_fda,CCG-208137,1
1,non_fda,CCT036477,1
1,non_fda,CDK4 Inhibitor III,1
1,non_fda,CEP-32496,1
1,non_fda,CG-930,1
1,non_fda,CGP-7930,1
1,non_fda,CGP55845,1
1,non_fda,CGS-12066A,1
1,non_fda,ChEBI91594,1
1,non_fda,CHEMBL105897,1
1,non_fda,CHEMBL1085587,1
1,non_fda,CHEMBL1089333,1
1,non_fda,CHEMBL1165368,1
1,non_fda,CHEMBL1173694,1
1,non_fda,CHEMBL1270004,1
1,non_fda,CHEMBL1270112,1
1,non_fda,CHEMBL1270113,1
1,non_fda,CHEMBL1270411,1
1,non_fda,CHEMBL1270412,1
1,non_fda,CHEMBL1270413,1
1,non_fda,CHEMBL1270608,1
1,non_fda,CHEMBL1270811,1
1,non_fda,CHEMBL1270912,1
1,non_fda,CHEMBL1270915,1
1,non_fda,CHEMBL1271011,1
1,non_fda,CHEMBL1271012,1
1,non_fda,CHEMBL1271119,1
1,non_fda,CHEMBL1271220,1
1,non_fda,CHEMBL1311880,1
1,non_fda,CHEMBL1316687,1
1,non_fda,CHEMBL1327417,1
1,non_fda,CHEMBL1408258,1
1,non_fda,CHEMBL1433941,1
1,non_fda,CHEMBL1456638,1
1,non_fda,CHEMBL1472453,1
1,non_fda,CHEMBL1474387,1
1,non_fda,CHEMBL149,1
1,non_fda,CHEMBL1491377,1
1,non_fda,CHEMBL1513361,1
1,non_fda,CHEMBL1514777,1
1,non_fda,CHEMBL1515144,1
1,non_fda,CHEMBL1521956,1
1,non_fda,CHEMBL153158,1
1,non_fda,CHEMBL1531854,1
1,non_fda,CHEMBL1550983,1
1,non_fda,CHEMBL1590762,1
1,non_fda,CHEMBL1593913,1
1,non_fda,CHEMBL1609153,1
1,non_fda,CHEMBL1609579,1
1,non_fda,CHEMBL1616521,1
1,non_fda,CHEMBL1617615,1
1,non_fda,CHEMBL1698064,1
1,non_fda,CHEMBL1700681,1
1,non_fda,CHEMBL1705549,1
1,non_fda,CHEMBL1706858,1
1,non_fda,CHEMBL1716096,1
1,non_fda,CHEMBL1719251,1
1,non_fda,CHEMBL1868923,1
1,non_fda,CHEMBL1880923,1
1,non_fda,CHEMBL1882023,1
1,non_fda,CHEMBL1888222,1
1,non_fda,CHEMBL1890309,1
1,non_fda,CHEMBL1900088,1
1,non_fda,CHEMBL1903707,1
1,non_fda,CHEMBL1923808,1
1,non_fda,CHEMBL1938917,1
1,non_fda,CHEMBL1965031,1
1,non_fda,CHEMBL1965318,1
1,non_fda,CHEMBL1966597,1
1,non_fda,CHEMBL1982510,1
1,non_fda,CHEMBL1982812,1
1,non_fda,CHEMBL1991045,1
1,non_fda,CHEMBL2057940,1
1,non_fda,CHEMBL2057941,1
1,non_fda,CHEMBL212197,1
1,non_fda,CHEMBL2130568,1
1,non_fda,CHEMBL2130935,1
1,non_fda,CHEMBL2130971,1
1,non_fda,CHEMBL2131444,1
1,non_fda,CHEMBL2131708,1
1,non_fda,CHEMBL2131775,1
1,non_fda,CHEMBL2131904,1
1,non_fda,CHEMBL2131967,1
1,non_fda,CHEMBL2131985,1
1,non_fda,CHEMBL2132134,1
1,non_fda,CHEMBL2133950,1
1,non_fda,CHEMBL2133980,1
1,non_fda,CHEMBL2134104,1
1,non_fda,CHEMBL2134127,1
1,non_fda,CHEMBL2134588,1
1,non_fda,CHEMBL2135159,1
1,non_fda,CHEMBL2135417,1
1,non_fda,CHEMBL2135757,1
1,non_fda,CHEMBL2136492,1
1,non_fda,CHEMBL2136504,1
1,non_fda,CHEMBL2136621,1
1,non_fda,CHEMBL2136821,1
1,non_fda,CHEMBL2137269,1
1,non_fda,CHEMBL2137726,1
1,non_fda,CHEMBL2138246,1
1,non_fda,CHEMBL2138407,1
1,non_fda,CHEMBL2138898,1
1,non_fda,CHEMBL2139002,1
1,non_fda,CHEMBL2139070,1
1,non_fda,CHEMBL2139560,1
1,non_fda,CHEMBL2139663,1
1,non_fda,CHEMBL2139763,1
1,non_fda,CHEMBL2141431,1
1,non_fda,CHEMBL2141591,1
1,non_fda,CHEMBL2141840,1
1,non_fda,CHEMBL2142321,1
1,non_fda,CHEMBL2142739,1
1,non_fda,CHEMBL2143402,1
1,non_fda,CHEMBL2143415,1
1,non_fda,CHEMBL2143628,1
1,non_fda,CHEMBL2143681,1
1,non_fda,CHEMBL2143936,1
1,non_fda,CHEMBL2144294,1
1,non_fda,CHEMBL2144686,1
1,non_fda,CHEMBL2144846,1
1,non_fda,CHEMBL2145183,1
1,non_fda,CHEMBL2152358,1
1,non_fda,CHEMBL2152359,1
1,non_fda,CHEMBL2204241,1
1,non_fda,CHEMBL2326701,1
1,non_fda,CHEMBL2354402,1
1,non_fda,CHEMBL2354474,1
1,non_fda,CHEMBL2354617,1
1,non_fda,CHEMBL2354737,1
1,non_fda,CHEMBL2355053,1
1,non_fda,CHEMBL2355121,1
1,non_fda,CHEMBL2355150,1
1,non_fda,CHEMBL2355186,1
1,non_fda,CHEMBL2355314,1
1,non_fda,CHEMBL2355362,1
1,non_fda,CHEMBL2355469,1
1,non_fda,CHEMBL2355513,1
1,non_fda,CHEMBL2355554,1
1,non_fda,CHEMBL2355585,1
1,non_fda,CHEMBL2355630,1
1,non_fda,CHEMBL2355882,1
1,non_fda,CHEMBL2355935,1
1,non_fda,CHEMBL2356076,1
1,non_fda,CHEMBL2356201,1
1,non_fda,CHEMBL2356381,1
1,non_fda,CHEMBL2356468,1
1,non_fda,CHEMBL2356562,1
1,non_fda,CHEMBL2356570,1
1,non_fda,CHEMBL2356652,1
1,non_fda,CHEMBL2356697,1
1,non_fda,CHEMBL2356784,1
1,non_fda,CHEMBL2356893,1
1,non_fda,CHEMBL2356931,1
1,non_fda,CHEMBL2356998,1
1,non_fda,CHEMBL2357096,1
1,non_fda,CHEMBL2357204,1
1,non_fda,CHEMBL2357390,1
1,non_fda,CHEMBL2357677,1
1,non_fda,CHEMBL2357745,1
1,non_fda,CHEMBL2357757,1
1,non_fda,CHEMBL2357852,1
1,non_fda,CHEMBL2357936,1
1,non_fda,CHEMBL2358056,1
1,non_fda,CHEMBL2358082,1
1,non_fda,CHEMBL2358216,1
1,non_fda,CHEMBL2358276,1
1,non_fda,CHEMBL2358397,1
1,non_fda,CHEMBL2358519,1
1,non_fda,CHEMBL2358781,1
1,non_fda,CHEMBL2358849,1
1,non_fda,CHEMBL2358879,1
1,non_fda,CHEMBL2358923,1
1,non_fda,CHEMBL2359007,1
1,non_fda,CHEMBL2359335,1
1,non_fda,CHEMBL2359362,1
1,non_fda,CHEMBL2359418,1
1,non_fda,CHEMBL2359438,1
1,non_fda,CHEMBL2359475,1
1,non_fda,CHEMBL2359502,1
1,non_fda,CHEMBL2359579,1
1,non_fda,CHEMBL2359633,1
1,non_fda,CHEMBL2360064,1
1,non_fda,CHEMBL2360118,1
1,non_fda,CHEMBL2360376,1
1,non_fda,CHEMBL2360382,1
1,non_fda,CHEMBL2360586,1
1,non_fda,CHEMBL2360806,1
1,non_fda,CHEMBL2360924,1
1,non_fda,CHEMBL2360967,1
1,non_fda,CHEMBL2361061,1
1,non_fda,CHEMBL2361140,1
1,non_fda,CHEMBL2361187,1
1,non_fda,CHEMBL2361224,1
1,non_fda,CHEMBL2361244,1
1,non_fda,CHEMBL2361312,1
1,non_fda,CHEMBL2361406,1
1,non_fda,CHEMBL2361430,1
1,non_fda,CHEMBL2361545,1
1,non_fda,CHEMBL2361679,1
1,non_fda,CHEMBL2361748,1
